movement_id,artwork_id,artist_id,artwork_title,lender_museum_id,borrower_museum_id,movement_type,start_date,end_date,date_basis,related_exhibition_name,related_exhibition_url,source_type,source_title,source_url,source_date,confidence,notes,last_verified_at
movement_0000887,artwork_0000270,vincent-van-gogh,"L'église d'Auvers-sur-Oise, vue du chevet",musee-dorsay-paris-france,kunstmuseum-den-haag-the-hague-netherlands,loan,1953-03-30,1953-05-17,explicit_dates,"de Gruyter, Willem Josiah , Van Gogh",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/leglise-dauvers-sur-oise-vue-du-chevet-755,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000888,artwork_0000270,vincent-van-gogh,"L'église d'Auvers-sur-Oise, vue du chevet",musee-dorsay-paris-france,kroller-muller-museum-ede-netherlands,loan,1953-05-23,1953-07-19,explicit_dates,"de Gruyter, Willem Josiah , Van Gogh",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/leglise-dauvers-sur-oise-vue-du-chevet-755,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000889,artwork_0000270,vincent-van-gogh,"L'église d'Auvers-sur-Oise, vue du chevet",musee-dorsay-paris-france,stedelijk-museum-amsterdam-netherlands,loan,1953-07-24,1953-09-20,explicit_dates,"de Gruyter, Willem Josiah , Van Gogh",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/leglise-dauvers-sur-oise-vue-du-chevet-755,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000890,artwork_0000270,vincent-van-gogh,"L'église d'Auvers-sur-Oise, vue du chevet",musee-dorsay-paris-france,musee-de-lorangerie-paris-france,loan,1954-11-16,1955-02-28,explicit_dates,Van Gogh et les peintres d'Auvers-sur-Oise,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/leglise-dauvers-sur-oise-vue-du-chevet-755,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000891,artwork_0000270,vincent-van-gogh,"L'église d'Auvers-sur-Oise, vue du chevet",musee-dorsay-paris-france,grand-palais-paris-france,loan,1999-01-28,1999-04-26,explicit_dates,Un ami de Cézanne et Van Gogh : le docteur Gachet,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/leglise-dauvers-sur-oise-vue-du-chevet-755,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000892,artwork_0000270,vincent-van-gogh,"L'église d'Auvers-sur-Oise, vue du chevet",musee-dorsay-paris-france,the-metropolitan-museum-of-art-new-york-city-us,loan,1999-05-17,1999-08-15,explicit_dates,Un ami de Cézanne et Van Gogh : le docteur Gachet,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/leglise-dauvers-sur-oise-vue-du-chevet-755,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000893,artwork_0000270,vincent-van-gogh,"L'église d'Auvers-sur-Oise, vue du chevet",musee-dorsay-paris-france,van-gogh-museum-amsterdam-netherlands,loan,1999-09-24,1999-12-05,explicit_dates,Un ami de Cézanne et Van Gogh : le docteur Gachet,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/leglise-dauvers-sur-oise-vue-du-chevet-755,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000895,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,carnegie-museum-of-art-pittsburgh-us,loan,2000-04-07,2001-07-22,explicit_dates,"Licht! Het industriële tijdperk, 1750-1900. Kunst & wetenschap, technologie en samenleving",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000894,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,van-gogh-museum-amsterdam-netherlands,loan,2000-10-20,2001-02-11,explicit_dates,"Licht! Het industriële tijdperk, 1750-1900. Kunst & wetenschap, technologie en samenleving",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000896,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,hokkaido-museum-of-modern-art-sapporo-japan,loan,2002-07-05,2002-08-25,explicit_dates,Vincent and Theo Van Gogh,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000897,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,the-metropolitan-museum-of-art-new-york-city-us,loan,2006-09-13,2007-01-07,explicit_dates,De Cézanne à Picasso. Chefs d'oeuvre de la galerie Vollard,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000898,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,art-institute-of-chicago-us,loan,2007-02-17,2007-05-12,explicit_dates,De Cézanne à Picasso. Chefs d'oeuvre de la galerie Vollard,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000899,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,the-museum-of-modern-art-new-york-city-us,loan,2008-09-21,2009-01-05,explicit_dates,"Heugten, Van Gogh and the Colors of the Night",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000900,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,van-gogh-museum-amsterdam-netherlands,loan,2009-02-13,2009-06-07,explicit_dates,"Heugten, Van Gogh and the Colors of the Night",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000902,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,national-gallery-of-australia-canberra-australia,loan,2009-12-04,2010-04-18,explicit_dates,"Van Gogh, Gauguin, Cézanne & beyond, Post-Impressionism from the Musée d'Orsay",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000901,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,the-national-art-center-tokyo-japan,loan,2010-05-26,2010-08-16,explicit_dates,Post-impressionnisme - 115 chefs-d'oeuvre de la collection du musée d'Orsay,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000903,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,de-young-museum-san-francisco-us,loan,2010-09-25,2011-01-18,explicit_dates,"Van Gogh, Gauguin, Cézanne & beyond, Post-Impressionism from the Musée d'Orsay",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000905,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,munch-museum-oslo-municipality-norway,loan,2015-05-07,2015-09-06,explicit_dates,Munch - Van Gogh,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000904,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,sterling-and-francine-clark-art-institute-williamstown-us,loan,2015-06-14,2015-09-13,explicit_dates,Van Gogh and nature,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000906,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,van-gogh-museum-amsterdam-netherlands,loan,2015-09-24,2016-01-17,explicit_dates,Munch - Van Gogh,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000907,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,art-gallery-of-ontario-toronto-canada,loan,2016-10-22,2017-01-29,explicit_dates,Mystical Landscapes : from Vincent Van Gogh to Emily Carr,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000909,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,van-gogh-museum-amsterdam-netherlands,loan,2019-10-04,2020-01-12,explicit_dates,sowing the seeds of modern art,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000908,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,stadel-museum-frankfurt-germany,loan,2019-10-23,2020-02-16,explicit_dates,Making Van Gogh : a German love story,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000910,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,saint-louis-art-museum-st-louis-us,loan,2020-02-16,2020-05-17,explicit_dates,sowing the seeds of modern art,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000911,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,detroit-institute-of-arts-detroit-us,loan,2022-10-22,2023-01-22,explicit_dates,"Shaw, Jill, Van Gogh in America",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000912,artwork_0000271,vincent-van-gogh,La Nuit étoilée,musee-dorsay-paris-france,the-national-gallery-london-uk,loan,2024-09-14,2025-01-19,explicit_dates,poets & lovers,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/la-nuit-etoilee-78696,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000913,artwork_0000272,vincent-van-gogh,Eugène Boch,musee-dorsay-paris-france,the-metropolitan-museum-of-art-new-york-city-us,loan,1984-10-18,1984-12-30,explicit_dates,"Pickvance, Ronald , Van Gogh in Arles",,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/eugene-boch-744,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000915,artwork_0000272,vincent-van-gogh,Eugène Boch,musee-dorsay-paris-france,kroller-muller-museum-ede-netherlands,loan,1990-03-30,1990-07-29,explicit_dates,Vincent Van Gogh (dessins),,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/eugene-boch-744,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000914,artwork_0000272,vincent-van-gogh,Eugène Boch,musee-dorsay-paris-france,rijksmuseum-amsterdam-netherlands,loan,1990-08-24,1990-11-04,explicit_dates,Emile Bernard 1868-1941. Lin Wegbereiter der Modern,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/eugene-boch-744,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000916,artwork_0000272,vincent-van-gogh,Eugène Boch,musee-dorsay-paris-france,detroit-institute-of-arts-detroit-us,loan,2000-03-12,2000-06-04,explicit_dates,the Portraits,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/eugene-boch-744,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000917,artwork_0000272,vincent-van-gogh,Eugène Boch,musee-dorsay-paris-france,museum-of-fine-arts-boston-us,loan,2000-07-02,2000-09-24,explicit_dates,the Portraits,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/eugene-boch-744,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
movement_0000918,artwork_0000272,vincent-van-gogh,Eugène Boch,musee-dorsay-paris-france,philadelphia-museum-of-art-philadelphia-us,loan,2000-10-22,2001-01-14,explicit_dates,the Portraits,,museum_collection_page,Musee d'Orsay object page exhibition catalog references,https://www.musee-orsay.fr/en/artworks/eugene-boch-744,,HIGH,Borrower institution and dates parsed from official Musee d'Orsay cat. exp. references.,2026-03-08
